unique_id,itemId,source,source_name,is_company,rank,shop,title,link,main_img_url,local_img_path,min_price,max_price,median_price,mean_price,sku_count,height_display,sku_names,sku_prices
"mkt_300_855249610876","855249610876","market","天猫大盘",false,300,"Shimes床垫品牌店","独立弹簧希尔顿五星级酒店记忆棉乳胶超软豪华加厚床垫1.8可定制","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=855249610876","https://img.alicdn.com/bao/uploaded/i3/2216908303394/O1CN01ArHyHc1awVLWJ9DrH_!!2216908303394.jpg","market_images/300.jpg",489,949,724,704,6,"20~26cm","希尔顿基础A款【厚度20CM】 | 希尔顿护脊B款【厚度21CM】 | 希尔顿整张C款【厚度22CM】 | 希尔顿适中D款【厚度22CM】 | 希尔顿主卧E款【厚度24CM】 | 希尔顿豪华F款【厚度26CM】","489 | 549 | 789 | 659 | 789 | 949"
"comp_1_20719504509","20719504509","company","公司自营",true,1,"moonlightfamily旗舰店","月光之家乳胶床垫家用独立弹簧软垫儿童黄麻棕硬护腰席梦思1.8米","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=20719504509","https://img.alicdn.com/bao/uploaded/i2/919851856/O1CN01sVHPWB5zLED32pKq_!!4611686018427384656-0-item_pic.jpg","company_analysis/images/20719504509.jpg",1268.2,1848.75,1498.55,1514.74,19,"21~26cm","风尚A 偏硬【固边防塌加固独立袋弹簧】2cm黄麻 21cm | 风尚B 适中【固边防塌加固独立袋弹簧】2cm乳胶 22cm | 风尚C 双面【固边防塌加固独立袋弹簧】2cm乳胶+2cm黄麻 24cm | 风尚D 偏软【固边防塌加固独立袋弹簧】3cm乳胶 24cm | 风尚E 双面【固边防塌加固独立袋弹簧】3cm乳胶+2cm黄麻 25cm | 轻奢D 双面【升级腰臀12圈加固+双钢加固防塌】2cm乳胶+2cm黄麻 24cm 店长主推 | 轻奢F 偏软【升级腰臀12圈加固+双钢加固防塌】2cm乳胶+2cm记忆棉 24cm | 轻奢E 适中【升级腰臀12圈加固+双钢加固防塌】2cm乳胶 22cm | 轻奢G 偏硬【升级腰臀12圈加固+双钢加固防塌】2cm黄麻 22cm | 卷包E 适中【升级腰臀12圈加固+压缩专用弹簧】2cm乳胶 22cm | 全拆尊耀G【偏硬护脊 2cm无胶黄麻】腰不好人群 22cm | 全拆尊耀H【软硬适中 2cm天然乳胶】青少年人群 22cm | 全拆尊耀A【2种软硬可调 适中/微硬】青年和夫妻首选 22cm | 全拆尊耀B【2种软硬可调 偏软/适中】柔软且兼顾护腰 22cm | 全拆尊耀C【2种软硬可调 微硬/偏硬】怕热易出汗人群 22cm | 全拆尊耀D【2种软硬可调 微硬/偏硬】儿童和中老年人 22cm | 全拆尊耀E【4种软硬可调 偏软/微软/适中/微硬】全家适用 24cm | 全拆尊耀F【5种软硬可调 偏软/微软/适中/微硬/偏硬】闭眼选 26cm | 胖人H 软硬双面【大体重专用弹簧 推荐＞180斤】24cm","1268.2 | 1268.2 | 1348.95 | 1348.95 | 1398.25 | 1498.55 | 1498.55 | 1438.2 | 1438.2 | 1438.2 | 1498.55 | 1498.55 | 1548.7 | 1648.15 | 1648.15 | 1698.3 | 1748.45 | 1848.75 | 1698.3"
"comp_2_676435752637","676435752637","company","公司自营",true,2,"睡眠骑士床垫企业店","睡眠骑士梦舒乳胶五星级酒店床垫席梦思记忆棉加厚30cm厚家用软垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=676435752637","https://img.alicdn.com/bao/uploaded/i4/720743073/O1CN01OAeAQh1YZUESKorAz_!!720743073.jpg","company_analysis/images/676435752637.jpg",1229.1,1798.6,1469.65,1476.18,16,"22~30cm","五星G 适中单面【2cm乳胶+酒店专利弹簧】22cm | 五星H 适中/偏硬双面【2cm乳胶+酒店专利弹簧+2cm黄麻】24cm | 五星A 偏软单面【3cm乳胶+酒店专利弹簧】24cm 店长主推 | 五星B 偏软/偏硬双面【3cm乳胶+酒店专利弹簧+2cm黄麻】26cm | 豪华C 柔软单面【5cm乳胶+酒店专利弹簧】26cm | 豪华D 柔软/偏硬双面【5cm乳胶+酒店专利弹簧+2cm黄麻】28cm | 总统E 超软单面【2cm记忆棉+5cm乳胶+酒店专利弹簧】28cm | 总统F 超软/偏硬双面【2cm记忆棉+5cm乳胶+酒店专利弹簧+2cm黄麻】30cm | 护脊J 偏硬单面【2cm黄麻+酒店专利弹簧】22cm | 护脊K 中硬单面【乳胶+2cm黄麻+酒店专利弹簧】23cm | 呼呼pro加厚B【软硬适中-透气】厚22cm | 呼呼pro加厚C【适中偏硬-透气】厚24cm | 透气G 适中单面【2cm乳胶+2cm透气3D+酒店专利弹簧】24cm | 透气A 偏软单面【3cm乳胶+2cm透气3D+酒店专利弹簧】26cm | 透气C 柔软单面【5cm乳胶+2cm透气3D+酒店专利弹簧】28cm | 透气E 超软单面【2cm记忆棉+5cm乳胶+2cm透气3D+酒店专利弹簧】30cm","1236.75 | 1296.25 | 1379.55 | 1469.65 | 1522.35 | 1603.95 | 1701.7 | 1798.6 | 1229.1 | 1326 | 1394.85 | 1491.75 | 1296.25 | 1469.65 | 1603.95 | 1798.6"
"comp_3_746683178170","746683178170","company","公司自营",true,3,"yarges悠梦思旗舰店","悠梦思乳胶床垫独立弹簧1.5米1.8五星酒店席梦思软硬两用厚款定制","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=746683178170","https://img.alicdn.com/bao/uploaded/i1/2215907225135/O1CN01UYps14fxinI2vH2e_!!4611686018427383343-0-item_pic.jpg","company_analysis/images/746683178170.jpg",682.55,1078.65,906.95,905.92,19,"20~24cm","经济A≈20cm【防塌邦尼尔弹簧】 适中睡感 万人加购 | 经济B≈22cm【防塌邦尼尔弹簧】 偏硬睡感 | 经济C≈22cm【防塌邦尼尔弹簧】 稍软睡感 | 经济D≈24cm【防塌邦尼尔弹簧】 两面可用 | 舒睡A≈20cm【防塌护脊独立弹簧】 适中护脊 | 舒睡B≈22cm【防塌护脊独立弹簧】 偏硬护脊 | 舒睡Bpro≈23cm【3cm黄麻+双线防塌独立弹簧】 偏硬护脊 店长主推 | 舒睡C≈22cm【防塌护脊独立弹簧】 适中偏软 | 舒睡Cpro≈23cm【3cm乳胶+双线防塌独立弹簧】 适中偏软 | 舒睡D≈24cm【防塌护脊独立弹簧】 两面可用 | 舒睡Epro≈23cm【3cm记忆棉+双线防塌独立弹簧】 适中贴合 | 升级A≈22cm【防塌九区独立袋弹簧】 静音稍软 | 升级Apro≈23cm【3cm乳胶+专利防塌独立袋弹簧】 静音稍软 | 升级B≈22cm【防塌九区独立袋弹簧】 静音偏硬 | 升级Bpro≈23cm【3cm黄麻+专利防塌独立袋弹簧】 静音偏硬 | 升级C≈24cm【防塌九区独立袋弹簧】 软硬两用 | 升级Dpro≈23cm【3cm记忆棉+专利防塌独立袋弹簧】 静音贴合 | 轻奢A≈22cm【专利防塌独立袋弹簧】 适中偏硬 | 轻奢B≈22cm【专利防塌独立袋弹簧】 适中偏软","682.55 | 757.35 | 757.35 | 824.5 | 764.15 | 832.15 | 906.95 | 832.15 | 906.95 | 861.9 | 906.95 | 958.8 | 1033.6 | 958.8 | 1033.6 | 1003.85 | 1033.6 | 1078.65 | 1078.65"
"comp_4_45590433293","45590433293","company","公司自营",true,4,"铂马仕旗舰店","铂马仕独立弹簧床垫乳胶席梦思软垫椰棕垫护脊偏硬家用双人1.8米","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=45590433293","https://img.alicdn.com/bao/uploaded/i4/2165873208/O1CN01OpjK0QUdjHB2vH2e_!!4611686018427386424-0-item_pic.jpg","company_analysis/images/45590433293.jpg",1048.05,1722.95,1426.3,1400.55,17,"22~28cm","护脊2.0A【22cm/护脊释压 适中睡感】2cm乳胶 | 护脊2.0B【22cm/推荐 偏硬护脊】2cm黄麻 万人加购 | 护脊2.0C【24cm/软硬两面睡】2cm乳胶+2cm黄麻 | 舒脊2.0A【22cm/柔软适中】2cm乳胶 | 舒脊2.0B【22cm/中硬睡感】2cm黄麻 | 舒脊2.0C【24cm/软硬双面睡】2cm乳胶+黄麻 | 舒脊2.0D（热销)【24cm/柔软舒适】3cm乳胶 | 舒脊2.0E【26cm/柔软双面】3cm乳胶+黄麻 | 旗舰透气2.0A 23cm【1886颗专利小弹簧】2cm乳胶+8CC 3D 适中 店长主推 | 旗舰透气2.0B 25cm【1886颗专利小弹簧】2cm乳胶+8CC3D+黄麻 双面 | 旗舰透气2.0C(护脊)24cm【1886颗专利小弹簧】2cm乳胶+黄麻 | 旗舰透气2.0D 23cm【1886颗专利小弹簧】2cm 3D芯 适中 | 旗舰透气2.0E(荐) 25cm【1886颗专利小弹簧】2cm 3D芯+黄麻 偏硬 | 奢睡2.0A 26cm【2cm乳胶+气泡簧+2cm记忆棉+1886颗专利小弹簧】 超柔软软 | 奢睡2.0B 28cm【2cm乳胶+气泡簧+2cm记忆棉+1886颗专利小弹簧】S黄麻 超软双面睡 | 奢睡2.0C 26cm【护脊3垫层-双簧舒压+S黄麻】柔韧护脊 | 奢睡2.0D 26cm 推荐【护脊3垫层-双簧舒压+透气3D芯】护脊透气","1077.8 | 1048.05 | 1127.1 | 1253.75 | 1224 | 1343.85 | 1343.85 | 1426.3 | 1426.3 | 1484.1 | 1476.45 | 1403.35 | 1476.45 | 1648.15 | 1722.95 | 1648.15 | 1678.75"
"comp_5_25956076042","25956076042","company","公司自营",true,5,"moonlightfamily旗舰店","月光之家乳胶床垫超薄款家庭用15cm软硬独立弹簧席梦思10厘米1.8m","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=25956076042","https://img.alicdn.com/bao/uploaded/i3/919851856/O1CN01zqetc0bHjlI32pKq_!!4611686018427384656-0-item_pic.jpg","company_analysis/images/25956076042.jpg",1268.2,1668.55,1398.25,1430.12,12,"10~20cm","舒豆A款=10cm【适中】2cm乳胶+迷你独立袋 | 舒豆B款=12cm【适中】2cm乳胶+迷你独立袋 | 舒豆C款=15cm【正面适中/反面偏硬】反面升级无胶黄麻 店长主推 | 舒豆D款=20cm【正面适中/反面偏硬】反面升级无胶黄麻 | 硬豆A款=10cm【偏硬】无胶黄麻+迷你独立袋 | 硬豆B款=12cm【偏硬】无胶黄麻+迷你独立袋 | 硬豆C款=15cm【偏硬】无胶黄麻+迷你独立袋 | 硬豆D款=20cm【偏硬】无胶黄麻+迷你独立袋 | 软豆A款=12cm【偏软】5cm乳胶+云感独立袋 | 软豆B款=15cm【偏软】5cm乳胶+云感独立袋 | 软豆C款=15cm【正面偏软/反面适中】反面升级记忆棉 | 软豆D款=20cm【正面偏软/反面适中】反面升级记忆棉","1298.8 | 1328.55 | 1398.25 | 1468.8 | 1268.2 | 1298.8 | 1328.55 | 1398.25 | 1518.1 | 1568.25 | 1618.4 | 1668.55"
"comp_6_783167304430","783167304430","company","公司自营",true,6,"麻师傅家具旗舰店","麻师傅全拆薄S形天然黄麻床垫1.8米家用10cm儿童老人护脊加硬椰棕","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=783167304430","https://img.alicdn.com/bao/uploaded/i3/2217706005293/O1CN01OkVRVoHd0ZK1chua_!!4611686018427380525-0-item_pic.jpg","company_analysis/images/783167304430.jpg",555.05,1679.6,985.15,1046.8,45,"6~20cm","A6cm偏硬=3cm高密双S形黄麻+A类华夫格驱螨面料 千人加购 | A8cm偏硬=5cm高密双S形黄麻+A类华夫格驱螨面料 | A10cm偏硬=7cm高密双S形黄麻+A类华夫格驱螨面料 | A12cm偏硬=10cm高密双S形黄麻+A类华夫格驱螨面料 | B款不可拆,请拍B8~B20 | B8cm适中=3cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | B10cm适中=5cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | B12cm适中=7cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | B15cm适中=10cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | B20cm适中=15cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | C款不可拆，请拍C8~C20 | C8cm适中硬=3cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | C10cm适中硬=5cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | C12cm适中硬=7cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | C15cm适中硬=10cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | C20cm适中硬=15cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | H款不可拆，请拍H8~H20 | H8cm适中=3cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | H10cm适中=5cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | H12cm适中=7cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | H15cm适中=10cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | H20cm适中=15cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | D款可全拆，请拍D6~D12 | 全拆D6cm偏硬=3cm高密双S形黄麻+A类华夫格驱螨面料 | 全拆D8cm偏硬=5cm高密双S形黄麻+A类华夫格驱螨面料 | 全拆D10cm偏硬=7cm高密双S形黄麻+A类华夫格驱螨面料 | 全拆D12cm偏硬=10cm高密双S形黄麻+A类华夫格驱螨面料 | E款可全拆，请拍E8~E20 | 全拆E8cm适中=3cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | 全拆E10cm适中=5cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | 全拆E12cm适中=7cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | 全拆E15cm适中=10cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | 全拆E20cm适中=15cm高密双S形黄麻+2cm乳胶+A类华夫格驱螨面料 | F款可全拆，请拍F8~F20 | 全拆F8cm适中硬=3cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | 全拆F10cm适中硬=5cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | 全拆F12cm适中硬=7cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | 全拆F15cm适中硬=10cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | 全拆F20cm适中硬=15cm高密双S形黄麻+2cm3D+A类华夫格驱螨面料 | G款可全拆，请拍G8~G20 | 全拆G8cm适中=3cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | 全拆G10cm适中=5cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | 全拆G12cm适中=7cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | 全拆G15cm适中=10cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料 | 全拆G20cm适中=15cm高密双S形黄麻+2cm记忆棉+A类华夫格驱螨面料","555.05 | 711.45 | 838.95 | 985.15 | 747.15 | 799.85 | 936.7 | 1093.1 | 1337.9 | 1631.15 | 747.15 | 799.85 | 936.7 | 1093.1 | 1337.9 | 1631.15 | 747.15 | 799.85 | 936.7 | 1093.1 | 1337.9 | 1631.15 | 747.15 | 613.7 | 750.55 | 878.05 | 1024.25 | 747.15 | 848.3 | 985.15 | 1141.55 | 1386.35 | 1679.6 | 747.15 | 848.3 | 985.15 | 1141.55 | 1386.35 | 1679.6 | 747.15 | 848.3 | 985.15 | 1141.55 | 1386.35 | 1679.6"
"comp_7_15290005941","15290005941","company","公司自营",true,7,"moonlightfamily旗舰店","月光之家天然黄麻床垫子家用儿童硬薄全拆乳胶椰棕1.8m榻榻米定制","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=15290005941","https://img.alicdn.com/bao/uploaded/i3/919851856/O1CN01MGQTLIsLJgD32pKq_!!4611686018427384656-0-item_pic.jpg","company_analysis/images/15290005941.jpg",698.7,1698.3,1198.5,1217.56,21,"5~22cm","硬麻A款= 5cm【软床垫加硬神器】2cm无胶S型黄麻 千人加购 | 硬麻B款= 6cm【偏硬护脊】3cm无胶S型黄麻 | 硬麻C款= 8cm【偏硬护脊】5cm无胶S型黄麻 | 硬麻D款=10cm【偏硬护脊】7cm无胶S型黄麻 | 硬麻E款=12cm【偏硬护脊】9cm无胶S型黄麻 | 硬麻F款=15cm【偏硬护脊】12cm无胶S型黄麻 | 硬麻G款=18cm【偏硬护脊】15cm无胶S型黄麻 | 舒麻A款= 8cm【2种软硬可调 适中+偏硬】2cm乳胶+3cm黄麻 | 舒麻B款=10cm【2种软硬可调 适中+偏硬】2cm乳胶+5cm黄麻 店长主推 | 舒麻C款=12cm【2种软硬可调 适中+偏硬】2cm乳胶+7cm黄麻 | 舒麻D款=15cm【2种软硬可调 适中+偏硬】2cm乳胶+10cm黄麻 | 舒麻E款=20cm【2种软硬可调 适中+偏硬】2cm乳胶+15cm黄麻 | 透麻A款= 8cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+3cm黄麻 | 透麻B款=10cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+5cm黄麻 | 透麻C款=12cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+7cm黄麻 | 透麻D款=15cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+10cm黄麻 | 透麻E款=20cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+15cm黄麻 | 全家桶A款=10cm【3种软硬可调 微软+适中+偏硬】2cm空气蜂窝+2cm乳胶+3cm黄麻 | 全家桶B款=12cm【3种软硬可调 微软+适中+偏硬】2cm空气蜂窝+2cm乳胶+5cm黄麻 | 全家桶C款=16cm【3种软硬可调 微软+适中+偏硬】2cm空气蜂窝+2cm乳胶+9cm黄麻 | 全家桶D款=22cm【3种软硬可调 微软+适中+偏硬】2cm空气蜂窝+2cm乳胶+15cm黄麻","698.7 | 798.15 | 898.45 | 998.75 | 1098.2 | 1298.8 | 1498.55 | 998.75 | 1098.2 | 1198.5 | 1398.25 | 1598.85 | 998.75 | 1098.2 | 1198.5 | 1398.25 | 1598.85 | 1198.5 | 1298.8 | 1498.55 | 1698.3"
"comp_8_650423226539","650423226539","company","公司自营",true,8,"派乐熊儿童床垫品牌店","派乐熊儿童专用床垫护脊0胶弹簧偏硬席梦思青少年家用甲醛无超标","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=650423226539","https://img.alicdn.com/bao/uploaded/i1/371424161/O1CN01W79SKTig1fL1chua_!!371424161.jpg","company_analysis/images/650423226539.jpg",1030.2,1171.3,1105,1096.5,20,"15~23cm","偏硬B款20CM=【防螨黄麻】+双线加固独立弹簧 | 偏硬B款15CM=【防螨黄麻】+双线加固独立弹簧 | 适中A款22CM=【乳胶+黄麻】+双线加固独立弹簧 | 适中A款20CM=【乳胶+黄麻】+双线加固独立弹簧 | 适中A款15CM=【乳胶+黄麻】+双线加固独立弹簧 | 适中H款22CM=【记忆棉+黄麻】+双线加固独立弹簧 千人加购 | 适中H款20CM=【记忆棉+黄麻】+双线加固独立弹簧 | 适中H款15CM=【记忆棉+黄麻】+双线加固独立弹簧 | 双面C款22CM=【乳胶+黄麻】+双线加固独立弹簧 | 双面C款20CM=【乳胶+黄麻】+双线加固独立弹簧 | 双面C款15CM=【乳胶+黄麻】+双线加固独立弹簧 | 双面E款22CM=【记忆棉+黄麻】+双线加固独立弹簧 店长主推 | 双面E款20CM=【记忆棉+黄麻】+双线加固独立弹簧 | 双面E款15CM=【记忆棉+黄麻】+双线加固独立弹簧 | 升级J款23CM=【乳胶+3D+黄麻】+双线独立弹簧 | 升级J款21CM=【乳胶+3D+黄麻】+双线独立弹簧 | 升级J款16CM=【乳胶+3D+黄麻】+双线独立弹簧 | 升级K款23CM=【记忆棉+3D+黄麻】+双线独立弹簧 | 升级K款21CM=【记忆棉+3D+黄麻】+双线独立弹簧 | 升级K款16CM=【记忆棉+3D+黄麻】+双线独立弹簧","1030.2 | 1030.2 | 1059.95 | 1059.95 | 1059.95 | 1105 | 1105 | 1105 | 1059.95 | 1059.95 | 1059.95 | 1105 | 1105 | 1105 | 1122 | 1122 | 1122 | 1171.3 | 1171.3 | 1171.3"
"comp_9_40640084764","40640084764","company","公司自营",true,9,"铂马仕旗舰店","儿童护脊黄麻乳胶床垫家用环保席梦思高低床天然椰棕垫1.2m折叠","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=40640084764","https://img.alicdn.com/bao/uploaded/i2/2165873208/O1CN01jrRP6b6X3XC2vH2e_!!4611686018427386424-0-item_pic.jpg","company_analysis/images/40640084764.jpg",591.6,1426.3,889.95,934.21,30,"6~20cm","护脊A【6cm】A类棉麻面料+3cmS黄麻 | 护脊A【8cm】A类棉麻面料+5cmS黄麻 | 护脊A【10cm】A类棉麻面料+7cmS黄麻 | 护脊A【13cm】A类棉麻面料+10cmS黄麻 | 护脊A【18cm】A类棉麻面料+15cmS黄麻 | 防螨B【8cm】A类棉麻面料+2cm乳胶+3cmS黄麻 | 防螨B【10cm】A类棉麻面料+2cm乳胶+5cmS黄麻 | 防螨B【12cm】A类棉麻面料+2cm乳胶+7cmS黄麻 | 防螨B【15cm】A类棉麻面料+2cm乳胶+10cmS黄麻 | 防螨B【20cm】A类棉麻面料+2cm乳胶+15cmS黄麻 | 透气C【8cm】A类棉麻面料+2cm 3D透气芯+3cmS黄麻 | 透气C【10cm】A类棉麻面料+2cm 3D透气芯+5cmS黄麻 | 透气C【12cm】A类棉麻面料+2cm 3D透气芯+7cmS黄麻 | 透气C【15cm】A类棉麻面料+2cm 3D透气芯+10cmS黄麻 | 透气C【20cm】A类棉麻面料+2cm 3D透气芯+15cmS黄麻 | 全拆护脊A【6cm】A类棉麻面料+3cmS黄麻 | 全拆护脊A【8cm】A类棉麻面料+5cmS黄麻 | 全拆护脊A【10cm】A类棉麻面料+7cmS黄麻 | 全拆护脊A【13cm】A类棉麻面料+10cmS黄麻 | 全拆护脊A【18cm】A类棉麻面料+15cmS黄麻 | 全拆防螨B【8cm】A类棉麻面料+2cm乳胶+3cmS黄麻 | 全拆防螨B【10cm】A类棉麻面料+2cm乳胶+5cmS黄麻 | 全拆防螨B【12cm】A类棉麻面料+2cm乳胶+7cmS黄麻 | 全拆防螨B【15cm】A类棉麻面料+2cm乳胶+10cmS黄麻 | 全拆防螨B【20cm】A类棉麻面料+2cm乳胶+15cmS黄麻 | 全拆透气C【8cm】A类棉麻面料+2cm 3D透气芯+3cmS黄麻 | 全拆透气C【10cm】A类棉麻面料+2cm 3D透气芯+5cmS黄麻 | 全拆透气C【12cm】A类棉麻面料+2cm 3D透气芯+7cmS黄麻 | 全拆透气C【15cm】A类棉麻面料+2cm 3D透气芯+10cmS黄麻 | 全拆透气C【20cm】A类棉麻面料+2cm 3D透气芯+15cmS黄麻","591.6 | 703.8 | 804.95 | 969 | 1233.35 | 696.15 | 797.3 | 889.95 | 1045.5 | 1426.3 | 696.15 | 797.3 | 889.95 | 1045.5 | 1426.3 | 591.6 | 703.8 | 804.95 | 969 | 1233.35 | 696.15 | 797.3 | 889.95 | 1045.5 | 1426.3 | 696.15 | 797.3 | 889.95 | 1045.5 | 1426.3"
"comp_10_691510768993","691510768993","company","公司自营",true,10,"睡眠骑士床垫企业店","睡眠骑士乳胶床垫五星级酒店薄款独立弹簧10cm席梦思15cm家用公分","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=691510768993","https://img.alicdn.com/bao/uploaded/i4/720743073/O1CN01Nea37OVgfpB2vH2e_!!720743073.jpg","company_analysis/images/691510768993.jpg",1229.1,1798.6,1469.65,1456.39,10,"9~17cm","五星G款 9cm【2cm乳胶+酒店专利弹簧】适中单面 | 五星H款11cm【2cm乳胶+酒店专利弹簧+2cm黄麻】适中/偏硬双面 | 五星A款10cm【3cm乳胶+酒店专利弹簧】偏软单面 店长主推 | 五星B款12cm【3cm乳胶+酒店专利弹簧+2cm黄麻】偏软/偏硬双面 | 豪华C款12cm【5cm乳胶+酒店专利弹簧】柔软单面 | 豪华D款15cm【5cm乳胶+酒店专利弹簧+2cm黄麻】柔软/偏硬双面 | 总统E款15cm【2cm记忆棉+5cm乳胶+酒店专利弹簧】超软单面 | 总统F款17cm【2cm记忆棉+5cm乳胶+酒店专利弹簧+2cm黄麻】超软/偏硬双面 | 护脊J款10cm【2cm黄麻+酒店专利弹簧】偏硬单面 | 护脊K款11cm【乳胶+2cm黄麻+酒店专利弹簧】适中单面","1236.75 | 1296.25 | 1379.55 | 1469.65 | 1522.35 | 1603.95 | 1701.7 | 1798.6 | 1229.1 | 1326"
